,Estimator,Search,Time,Preprocessing
5015,RFR,original,0.306913852692,imput
5016,DTR,original,0.00478315353394,imput
5017,SVR,original,0.00242185592651,imput
5018,RFR,original,0.303555965424,imput
5019,DTR,original,0.00335502624512,imput
5020,SVR,original,0.00200605392456,imput
5021,RFR,original,0.297477960587,imput
5022,DTR,original,0.00334000587463,imput
5023,SVR,original,0.00232291221619,imput
5024,RFR,original,0.298086166382,imput
5025,DTR,original,0.00482892990112,imput
5026,SVR,original,0.00238800048828,imput
5027,RFR,original,0.292478084564,imput
5028,DTR,original,0.00591397285461,imput
5029,SVR,original,0.00227189064026,imput
5030,RFR,original,0.295412063599,imput
5031,DTR,original,0.00390815734863,imput
5032,SVR,original,0.0020170211792,imput
5033,RFR,original,0.302693843842,imput
5034,DTR,original,0.00314283370972,imput
5035,DTR,original,0.00347304344177,imput
5036,SVR,original,0.00205492973328,imput
5037,RFR,original,0.276001930237,imput
5038,DTR,original,0.00336813926697,imput
5039,SVR,original,0.00200009346008,imput
5040,RFR,original,0.311599969864,imput
5041,DTR,original,0.00282502174377,imput
5042,DTR,original,0.0045759677887,imput
5043,SVR,original,0.00195288658142,imput
5044,RFR,original,0.319118976593,imput
5045,DTR,original,0.00506687164307,imput
5046,SVR,original,0.00166893005371,imput
5047,RFR,original,0.281403064728,imput
5048,DTR,original,0.00326490402222,imput
5049,SVR,original,0.00190591812134,imput
5050,RFR,original,0.29005408287,imput
5051,DTR,original,0.00447297096252,imput
5052,SVR,original,0.00137400627136,imput
5053,RFR,original,0.303988933563,imput
5054,DTR,original,0.00419807434082,imput
5055,SVR,original,0.00145697593689,imput
5056,RFR,original,0.294285058975,imput
5057,DTR,original,0.00455904006958,imput
5058,SVR,original,0.00156617164612,imput
5059,RFR,original,0.30849814415,imput
5060,DTR,original,0.00403904914856,imput
5061,SVR,original,0.00128388404846,imput
5062,RFR,original,0.293925046921,imput
5063,DTR,original,0.00555801391602,imput
5064,SVR,original,0.000679969787598,imput
5065,RFR,original,0.297289848328,imput
5066,DTR,original,0.00534582138062,imput
5067,SVR,original,0.000647068023682,imput
5068,RFR,original,0.307132005692,imput
5069,DTR,original,0.00422596931458,imput
5070,DTR,original,0.004714012146,imput
5071,SVR,original,0.00171709060669,imput
5072,RFR,original,0.302258968353,imput
5073,DTR,original,0.00333404541016,imput
5074,SVR,original,0.00160002708435,imput
5075,RFR,original,0.293225049973,imput
5076,DTR,original,0.00439882278442,imput
5077,SVR,original,0.00158214569092,imput
5078,RFR,original,0.3050968647,imput
5079,DTR,original,0.00520300865173,imput
5080,SVR,original,0.00175285339355,imput
5081,DTR,original,0.0150179862976,imput
5082,SVR,original,0.00188589096069,imput
5083,RFR,original,0.314738035202,imput
5084,DTR,original,0.00652885437012,imput
5085,SVR,original,0.00145292282104,imput
5086,RFR,original,0.295507907867,imput
5087,DTR,original,0.00343203544617,imput
5088,SVR,original,0.00189089775085,imput
5089,RFR,original,0.313936948776,imput
5090,DTR,original,0.00500297546387,imput
5091,DTR,original,0.0051600933075,imput
5092,SVR,original,0.00114512443542,imput
5093,RFR,original,0.301702022552,imput
5094,DTR,original,0.0058000087738,imput
5095,SVR,original,0.00159502029419,imput
5096,RFR,original,0.297524929047,imput
5097,DTR,original,0.00477290153503,imput
5098,SVR,original,0.00451493263245,imput
5099,RFR,original,0.299707174301,imput
5100,DTR,original,0.00562906265259,imput
5101,SVR,original,0.00433015823364,imput
5102,RFR,original,0.302489995956,imput
5103,DTR,original,0.00525403022766,imput
5104,DTR,original,0.00394415855408,imput
5105,SVR,original,0.00190496444702,imput
5106,RFR,original,0.294171094894,imput
5107,DTR,original,0.00528621673584,imput
5108,DTR,original,0.00382804870605,imput
5109,SVR,original,0.00161099433899,imput
5110,RFR,original,0.296032905579,imput
5111,DTR,original,0.00362420082092,imput
5112,SVR,original,0.00169205665588,imput
5113,RFR,original,0.296273946762,imput
5114,DTR,original,0.00466203689575,imput
5115,SVR,original,0.00185084342957,imput
5116,RFR,original,0.299988031387,imput
5117,DTR,original,0.00271320343018,imput
5118,DTR,original,0.00302696228027,imput
5119,SVR,original,0.00184202194214,imput
5120,RFR,original,0.302806138992,imput
5121,DTR,original,0.00320792198181,imput
5122,SVR,original,0.00184607505798,imput
5123,RFR,original,0.291620016098,imput
5124,DTR,original,0.00318598747253,imput
5125,SVR,original,0.00177597999573,imput
5126,RFR,original,0.294095039368,imput
5127,DTR,original,0.00239014625549,imput
5128,SVR,original,0.00106501579285,imput
5129,RFR,original,0.298191070557,imput
5130,DTR,original,0.00206899642944,imput
5131,SVR,original,0.00120401382446,imput
5132,RFR,original,0.284720897675,imput
5133,DTR,original,0.000724077224731,imput
5134,SVR,original,0.0011899471283,imput
5135,RFR,original,0.29196190834,imput
5136,DTR,original,0.00352787971497,imput
5137,SVR,original,0.00216293334961,imput
5138,RFR,original,0.297147989273,imput
5139,DTR,original,0.00339007377625,imput
5140,SVR,original,0.00208306312561,imput
5141,RFR,original,0.298038005829,imput
5142,DTR,original,0.0110108852386,imput
5143,SVR,original,0.00175404548645,imput
5144,RFR,original,0.309726953506,imput
5145,DTR,original,0.0037829875946,imput
5146,SVR,original,0.00221586227417,imput
5147,RFR,original,0.301953792572,imput
5148,DTR,original,0.0035560131073,imput
5149,SVR,original,0.00244998931885,imput
5150,RFR,original,0.260231018066,imput
5151,DTR,original,0.00396299362183,imput
5152,SVR,original,0.0021288394928,imput
5153,RFR,original,0.303386926651,imput
5154,DTR,original,0.00501585006714,imput
5155,DTR,original,0.00274991989136,imput
5156,SVR,original,0.00125503540039,imput
5157,RFR,original,0.298553943634,imput
5158,DTR,original,0.00427484512329,imput
5159,SVR,original,0.00159215927124,imput
5160,RFR,original,0.292603969574,imput
5161,DTR,original,0.00395393371582,imput
5162,SVR,original,0.00226593017578,imput
5163,RFR,original,0.298002958298,imput
5164,DTR,original,0.00392198562622,imput
5165,SVR,original,0.00226020812988,imput
5166,RFR,original,0.300048828125,imput
5167,DTR,original,0.0036928653717,imput
5168,SVR,original,0.00192284584045,imput
5169,RFR,original,0.297949075699,imput
5170,DTR,original,0.00552487373352,imput
5171,SVR,original,0.00625801086426,imput
5172,RFR,original,0.321474075317,imput
5173,DTR,original,0.00595307350159,imput
5174,SVR,original,0.00311207771301,imput
5175,RFR,original,0.296685934067,imput
5176,DTR,original,0.00708103179932,imput
5177,SVR,original,0.00265598297119,imput
5178,RFR,original,0.297652006149,imput
5179,DTR,original,0.00435996055603,imput
5180,SVR,original,0.00249481201172,imput
5181,RFR,original,0.294828891754,imput
5182,DTR,original,0.00543689727783,imput
5183,SVR,original,0.00354790687561,imput
5184,RFR,original,0.307744979858,imput
5185,DTR,original,0.00782203674316,imput
5186,SVR,original,0.00307989120483,imput
5187,RFR,original,0.287118911743,imput
5188,DTR,original,0.00506711006165,imput
5189,SVR,original,0.00447797775269,imput
5190,RFR,original,0.327252864838,imput
5191,DTR,original,0.00788903236389,imput
5192,SVR,original,0.00302886962891,imput
5193,RFR,original,0.306541919708,imput
5194,DTR,original,0.0061628818512,imput
5195,SVR,original,0.00273489952087,imput
5196,RFR,original,0.265442848206,imput
5197,DTR,original,0.00709795951843,imput
5198,SVR,original,0.00283622741699,imput
5199,RFR,original,0.31382894516,imput
5200,DTR,original,0.00539898872375,imput
5201,SVR,original,0.00285601615906,imput
5202,RFR,original,0.301064014435,imput
5203,DTR,original,0.0059700012207,imput
5204,SVR,original,0.00276494026184,imput
5205,RFR,original,0.313254833221,imput
5206,DTR,original,0.00494384765625,imput
5207,SVR,original,0.00260090827942,imput
5208,RFR,original,0.296819925308,imput
5209,DTR,original,0.00821995735168,imput
5210,DTR,original,0.00469994544983,imput
5211,SVR,original,0.00190281867981,imput
5212,RFR,original,0.298524856567,imput
5213,DTR,original,0.00473809242249,imput
5214,SVR,original,0.0018138885498,imput
5215,RFR,original,0.271682977676,imput
5216,DTR,original,0.00618696212769,imput
5217,SVR,original,0.00245690345764,imput
5218,RFR,original,0.283224821091,imput
5219,DTR,original,0.00567007064819,imput
5220,DTR,original,0.00503921508789,imput
5221,SVR,original,0.00199103355408,imput
5222,RFR,original,0.300471067429,imput
5223,DTR,original,0.00517082214355,imput
5224,DTR,original,0.00661206245422,imput
5225,DTR,original,0.00851798057556,imput
5226,SVR,original,0.00296211242676,imput
5227,RFR,original,0.319824934006,imput
5228,DTR,original,0.00617289543152,imput
5229,SVR,original,0.00577902793884,imput
5230,RFR,original,0.311313152313,imput
5231,DTR,original,0.00535702705383,imput
5232,SVR,original,0.0029308795929,imput
5233,RFR,original,0.302237987518,imput
5234,DTR,original,0.0059380531311,imput
5235,SVR,original,0.00295805931091,imput
5236,RFR,original,0.300795078278,imput
5237,DTR,original,0.00503587722778,imput
5238,SVR,original,0.00234007835388,imput
5239,RFR,original,0.304621934891,imput
5240,DTR,original,0.00486612319946,imput
5241,SVR,original,0.00253510475159,imput
5242,RFR,original,0.298537015915,imput
5243,DTR,original,0.00531005859375,imput
5244,SVR,original,0.00196695327759,imput
5245,RFR,original,0.265023946762,imput
5246,DTR,original,0.00478291511536,imput
5247,SVR,original,0.00250601768494,imput
5248,RFR,original,0.301707983017,imput
5249,DTR,original,0.00714612007141,imput
5250,SVR,original,0.00262713432312,imput
5251,RFR,original,0.297523975372,imput
5252,DTR,original,0.0116541385651,imput
5253,SVR,original,0.00368022918701,imput
5254,RFR,original,0.275285005569,imput
5255,DTR,original,0.00284695625305,imput
5256,SVR,original,0.00155687332153,imput
5257,RFR,original,0.294835090637,imput
5258,DTR,original,0.000497102737427,imput
5259,DTR,original,0.00887084007263,imput
5260,SVR,original,0.00142908096313,imput
5261,RFR,original,0.303105831146,imput
5262,DTR,original,0.00571703910828,imput
5263,SVR,original,0.00250196456909,imput
5264,RFR,original,0.301035881042,imput
5265,DTR,original,0.00474095344543,imput
5266,SVR,original,0.00198698043823,imput
5267,RFR,original,0.292904853821,imput
5268,DTR,original,0.00407910346985,imput
5269,SVR,original,0.00180602073669,imput
5270,RFR,original,0.293409824371,imput
5271,DTR,original,0.00446891784668,imput
5272,SVR,original,0.00198006629944,imput
5273,RFR,original,0.298027038574,imput
5274,DTR,original,0.00495791435242,imput
5275,SVR,original,0.00256705284119,imput
5276,RFR,original,0.32049703598,imput
5277,DTR,original,0.00421905517578,imput
5278,SVR,original,0.00152897834778,imput
5279,RFR,original,0.305768966675,imput
5280,DTR,original,0.0035560131073,imput
5281,SVR,original,0.00182890892029,imput
5282,RFR,original,0.291682958603,imput
5283,DTR,original,0.00509691238403,imput
5284,SVR,original,0.00209999084473,imput
5285,RFR,original,0.295164823532,imput
5286,DTR,original,0.00459408760071,imput
5287,DTR,original,0.0116059780121,imput
5288,SVR,original,0.00197911262512,imput
5289,RFR,original,0.298029899597,imput
5290,DTR,original,0.00530099868774,imput
5291,SVR,original,0.00182700157166,imput
5292,RFR,original,0.309367895126,imput
5293,DTR,original,0.000303030014038,imput
5294,DTR,original,0.00642013549805,imput
5295,SVR,original,0.003751039505,imput
5296,RFR,original,0.305322885513,imput
5297,DTR,original,0.00477385520935,imput
5298,SVR,original,0.00265192985535,imput
5299,RFR,original,0.307651996613,imput
5300,DTR,original,0.00498104095459,imput
5301,SVR,original,0.00258898735046,imput
5302,RFR,original,0.263746976852,imput
5303,DTR,original,0.004319190979,imput
5304,SVR,original,0.00232911109924,imput
5305,RFR,original,0.277017831802,imput
5306,DTR,original,0.00469303131104,imput
5307,SVR,original,0.00211906433105,imput
5308,RFR,original,0.26411986351,imput
5309,DTR,original,0.00415205955505,imput
5310,SVR,original,0.00183510780334,imput
5311,RFR,original,0.303549051285,imput
5312,DTR,original,0.00436091423035,imput
5313,DTR,original,0.00401186943054,imput
5314,SVR,original,0.00199294090271,imput
5315,RFR,original,0.327309846878,imput
5316,DTR,original,0.00441002845764,imput
5317,DTR,original,0.00451302528381,imput
5318,SVR,original,0.00200200080872,imput
5319,RFR,original,0.30509185791,imput
5320,DTR,original,0.00407910346985,imput
5321,SVR,original,0.00193691253662,imput
5322,RFR,original,0.310435056686,imput
5323,DTR,original,0.00411605834961,imput
5324,SVR,original,0.00180006027222,imput
5325,RFR,original,0.296669960022,imput
5326,DTR,original,0.0102541446686,imput
5327,SVR,original,0.00464510917664,imput
5328,RFR,original,0.264477014542,imput
5329,DTR,original,0.00641894340515,imput
5330,SVR,original,0.00492691993713,imput
5331,RFR,original,0.306573867798,imput
5332,DTR,original,0.00914812088013,imput
5333,SVR,original,0.00375890731812,imput
5334,RFR,original,0.26184296608,imput
5335,DTR,original,0.00426888465881,imput
5336,DTR,original,0.00471305847168,imput
5337,SVR,original,0.00153613090515,imput
5338,RFR,original,0.290798187256,imput
5339,DTR,original,0.0226409435272,imput
5340,SVR,original,0.00227499008179,imput
5341,RFR,original,0.267690181732,imput
5342,DTR,original,0.00735211372375,imput
5343,SVR,original,0.00222897529602,imput
5344,RFR,original,0.303704023361,imput
5345,DTR,original,0.0058000087738,imput
5346,SVR,original,0.00159883499146,imput
5347,RFR,original,0.292639017105,imput
5348,DTR,original,0.00618696212769,imput
5349,SVR,original,0.00231981277466,imput
5350,RFR,original,0.308151006699,imput
5351,DTR,original,0.00775003433228,imput
5352,SVR,original,0.00179195404053,imput
5353,RFR,original,0.303079843521,imput
5354,DTR,original,0.00618100166321,imput
5355,SVR,original,0.00383496284485,imput
5356,RFR,original,0.307247161865,imput
5357,DTR,original,0.00550508499146,imput
5358,SVR,original,0.0018949508667,imput
5359,RFR,original,0.305306911469,imput
5360,DTR,original,0.00521802902222,imput
5361,SVR,original,0.00188207626343,imput
5362,RFR,original,0.296608924866,imput
5363,DTR,original,0.00600790977478,imput
5364,SVR,original,0.00222301483154,imput
5365,RFR,original,0.301949977875,imput
5366,DTR,original,0.00722599029541,imput
5367,SVR,original,0.0019428730011,imput
5368,RFR,original,0.262980937958,imput
5369,DTR,original,0.00562286376953,imput
5370,SVR,original,0.00219988822937,imput
5371,RFR,original,0.299831867218,imput
5372,DTR,original,0.00686597824097,imput
5373,SVR,original,0.00292491912842,imput
5374,RFR,original,0.297856092453,imput
5375,DTR,original,0.0046238899231,imput
5376,DTR,original,0.00438594818115,imput
5377,SVR,original,0.00211405754089,imput
5378,RFR,original,0.310693979263,imput
5379,DTR,original,0.00491404533386,imput
5380,SVR,original,0.00173997879028,imput
5381,RFR,original,0.264049053192,imput
5382,DTR,original,0.00524806976318,imput
5383,SVR,original,0.00184512138367,imput
5384,RFR,original,0.295812129974,imput
5385,DTR,original,0.0040340423584,imput
5386,SVR,original,0.002032995224,imput
5387,RFR,original,0.294088125229,imput
5388,DTR,original,0.00351214408875,imput
5389,SVR,original,0.00142908096313,imput
5390,RFR,original,0.292497158051,imput
5391,DTR,original,0.0028829574585,imput
5392,SVR,original,0.00131320953369,imput
5393,RFR,original,0.29053902626,imput
5394,DTR,original,0.000303983688354,imput
5395,DTR,original,0.00510907173157,imput
5396,SVR,original,0.00310897827148,imput
5397,RFR,original,0.309346914291,imput
5398,DTR,original,0.00931000709534,imput
5399,SVR,original,0.00393295288086,imput
5400,RFR,original,0.305480957031,imput
5401,DTR,original,0.00425004959106,imput
5402,SVR,original,0.00224304199219,imput
5403,RFR,original,0.290796041489,imput
5404,DTR,original,0.0096800327301,imput
5405,SVR,original,0.00418591499329,imput
5406,RFR,original,0.307732105255,imput
5407,DTR,original,0.0089647769928,imput
5408,SVR,original,0.00519800186157,imput
5409,RFR,original,0.259948015213,imput
5410,DTR,original,0.0124888420105,imput
5411,SVR,original,0.00195384025574,imput
5412,RFR,original,0.295987129211,imput
5413,DTR,original,0.00873804092407,imput
5414,SVR,original,0.00261998176575,imput
5415,RFR,original,0.267333984375,imput
5416,DTR,original,0.00979900360107,imput
5417,SVR,original,0.00204706192017,imput
5418,RFR,original,0.263808965683,imput
5419,DTR,original,0.00835514068604,imput
5420,SVR,original,0.00213718414307,imput
5421,RFR,original,0.302877902985,imput
5422,DTR,original,0.00610780715942,imput
